step,t,true_n,true_e,true_d,true_vn,true_ve,true_vd,true_qw,true_qx,true_qy,true_qz,true_wx,true_wy,true_wz,est_n,est_e,est_d,est_vn,est_ve,est_vd,est_qw,est_qx,est_qy,est_qz,est_wx,est_wy,est_wz,m0,m1,m2,m3,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
67,0.268000,0.000000,-0.000000,-4.915515,0.000000,-0.000000,0.318469,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.887146,0.000000,0.000000,0.266712,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526352,0.526352,0.526352,0.526352,0.000000,0.000000,-10.322088,0.000000,0.000000,0.000000
68,0.272000,0.000000,-0.000000,-4.914250,0.000000,-0.000000,0.316416,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.886521,0.000000,0.000000,0.264538,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526200,0.526200,0.526200,0.526200,0.000000,-0.000000,-10.322841,0.000000,0.000000,0.000000
69,0.276000,0.000000,-0.000000,-4.912992,0.000000,-0.000000,0.314362,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.885889,0.000000,0.000000,0.262365,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526049,0.526049,0.526049,0.526049,0.000000,-0.000000,-10.323290,0.000000,0.000000,0.000000
70,0.280000,0.000000,-0.000000,-4.911743,0.000000,-0.000000,0.312309,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.885250,0.000000,0.000000,0.260193,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.525898,0.525898,0.525898,0.525898,0.000000,0.000000,-10.323460,0.000000,0.000000,0.000000
71,0.284000,0.000000,-0.000000,-4.910502,0.000000,-0.000000,0.310256,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.884605,0.000000,0.000000,0.258024,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.525747,0.525747,0.525747,0.525747,0.000000,0.000000,-10.323375,0.000000,0.000000,0.000000
72,0.288000,0.000000,-0.000000,-4.909269,0.000000,-0.000000,0.308206,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.883955,0.000000,0.000000,0.255860,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.525597,0.525597,0.525597,0.525597,0.000000,0.000000,-10.323055,0.000000,0.000000,0.000000
73,0.292000,0.000000,-0.000000,-4.908044,0.000000,-0.000000,0.306159,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.883301,0.000000,0.000000,0.253699,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.525447,0.525447,0.525447,0.525447,0.000000,-0.000000,-10.322520,0.000000,0.000000,0.000000
74,0.296000,0.000000,-0.000000,-4.906828,0.000000,-0.000000,0.304116,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.882643,0.000000,0.000000,0.251544,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.525298,0.525298,0.525298,0.525298,0.000000,-0.000000,-10.321790,0.000000,0.000000,0.000000
75,0.300000,0.000000,-0.000000,-4.905620,0.000000,-0.000000,0.302076,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.881980,0.000000,0.000000,0.249395,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.525150,0.525150,0.525150,0.525150,0.000000,0.000000,-10.320879,0.000000,0.000000,0.000000
76,0.304000,0.000000,-0.000000,-4.904419,0.000000,-0.000000,0.300042,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.881315,0.000000,0.000000,0.247252,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.525003,0.525003,0.525003,0.525003,0.000000,0.000000,-10.319803,0.000000,0.000000,0.000000
77,0.308000,0.000000,-0.000000,-4.903227,0.000000,-0.000000,0.298013,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.880646,0.000000,0.000000,0.245117,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524856,0.524856,0.524856,0.524856,0.000000,-0.000000,-10.318578,0.000000,0.000000,0.000000
78,0.312000,0.000000,-0.000000,-4.902044,0.000000,-0.000000,0.295990,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.879975,0.000000,0.000000,0.242989,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524710,0.524710,0.524710,0.524710,0.000000,0.000000,-10.317215,0.000000,0.000000,0.000000
79,0.316000,0.000000,-0.000000,-4.900868,0.000000,-0.000000,0.293974,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.879302,0.000000,0.000000,0.240869,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524564,0.524564,0.524564,0.524564,0.000000,-0.000000,-10.315728,0.000000,0.000000,0.000000
80,0.320000,0.000000,-0.000000,-4.899700,0.000000,-0.000000,0.291964,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.878627,0.000000,0.000000,0.238758,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524420,0.524420,0.524420,0.524420,0.000000,0.000000,-10.314127,0.000000,0.000000,0.000000
81,0.324000,0.000000,-0.000000,-4.898540,0.000000,-0.000000,0.289962,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.877950,0.000000,0.000000,0.236656,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524276,0.524276,0.524276,0.524276,0.000000,-0.000000,-10.312423,0.000000,0.000000,0.000000
82,0.328000,0.000000,-0.000000,-4.897388,0.000000,-0.000000,0.287967,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.877273,0.000000,0.000000,0.234562,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524133,0.524133,0.524133,0.524133,0.000000,0.000000,-10.310625,0.000000,0.000000,0.000000
83,0.332000,0.000000,-0.000000,-4.896244,0.000000,-0.000000,0.285980,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.876594,0.000000,0.000000,0.232479,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.523990,0.523990,0.523990,0.523990,0.000000,-0.000000,-10.308743,0.000000,0.000000,0.000000
84,0.336000,0.000000,-0.000000,-4.895108,0.000000,-0.000000,0.284001,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.875916,0.000000,0.000000,0.230405,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.523849,0.523849,0.523849,0.523849,0.000000,0.000000,-10.306783,0.000000,0.000000,0.000000
85,0.340000,0.000000,-0.000000,-4.893980,0.000000,-0.000000,0.282030,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.875237,0.000000,0.000000,0.228341,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.523708,0.523708,0.523708,0.523708,0.000000,0.000000,-10.304753,0.000000,0.000000,0.000000
86,0.344000,0.000000,-0.000000,-4.892860,0.000000,-0.000000,0.280068,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.874558,0.000000,0.000000,0.226287,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.523568,0.523568,0.523568,0.523568,0.000000,-0.000000,-10.302662,0.000000,0.000000,0.000000
87,0.348000,0.000000,-0.000000,-4.891747,0.000000,-0.000000,0.278115,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.873880,0.000000,0.000000,0.224243,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.523429,0.523429,0.523429,0.523429,0.000000,0.000000,-10.300515,0.000000,0.000000,0.000000
88,0.352000,0.000000,-0.000000,-4.890643,0.000000,-0.000000,0.276170,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.873202,0.000000,0.000000,0.222211,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.523291,0.523291,0.523291,0.523291,0.000000,-0.000000,-10.298317,0.000000,0.000000,0.000000
89,0.356000,0.000000,-0.000000,-4.889546,0.000000,-0.000000,0.274235,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.872525,0.000000,-0.000000,0.220189,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.523154,0.523154,0.523154,0.523154,0.000000,-0.000000,-10.296074,0.000000,0.000000,0.000000
90,0.360000,0.000000,-0.000000,-4.888456,0.000000,-0.000000,0.272309,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.871849,0.000000,-0.000000,0.218177,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.523018,0.523018,0.523018,0.523018,0.000000,0.000000,-10.293792,0.000000,0.000000,0.000000
91,0.364000,0.000000,-0.000000,-4.887375,0.000000,-0.000000,0.270393,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.871174,0.000000,-0.000000,0.216177,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.522882,0.522882,0.522882,0.522882,0.000000,0.000000,-10.291474,0.000000,0.000000,0.000000
92,0.368000,0.000000,-0.000000,-4.886301,0.000000,-0.000000,0.268486,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.870501,0.000000,-0.000000,0.214188,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.522747,0.522747,0.522747,0.522747,0.000000,0.000000,-10.289125,0.000000,0.000000,0.000000
93,0.372000,0.000000,-0.000000,-4.885235,0.000000,-0.000000,0.266588,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.869829,0.000000,-0.000000,0.212210,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.522613,0.522613,0.522613,0.522613,0.000000,0.000000,-10.286749,0.000000,0.000000,0.000000
94,0.376000,0.000000,-0.000000,-4.884176,0.000000,-0.000000,0.264701,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.869158,0.000000,-0.000000,0.210244,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.522480,0.522480,0.522480,0.522480,0.000000,0.000000,-10.284349,0.000000,0.000000,0.000000
95,0.380000,0.000000,-0.000000,-4.883124,0.000000,-0.000000,0.262823,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.868490,0.000000,-0.000000,0.208288,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.522348,0.522348,0.522348,0.522348,0.000000,0.000000,-10.281929,0.000000,0.000000,0.000000
96,0.384000,0.000000,-0.000000,-4.882081,0.000000,-0.000000,0.260954,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.867823,0.000000,-0.000000,0.206344,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.522217,0.522217,0.522217,0.522217,0.000000,-0.000000,-10.279491,0.000000,0.000000,0.000000
97,0.388000,0.000000,-0.000000,-4.881044,0.000000,-0.000000,0.259096,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.867158,0.000000,-0.000000,0.204412,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.522086,0.522086,0.522086,0.522086,0.000000,0.000000,-10.277039,0.000000,0.000000,0.000000
98,0.392000,0.000000,-0.000000,-4.880015,0.000000,-0.000000,0.257248,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.866496,0.000000,-0.000000,0.202490,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521957,0.521957,0.521957,0.521957,0.000000,0.000000,-10.274574,0.000000,0.000000,0.000000
99,0.396000,0.000000,-0.000000,-4.878994,0.000000,-0.000000,0.255409,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.865836,0.000000,-0.000000,0.200581,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521828,0.521828,0.521828,0.521828,0.000000,-0.000000,-10.272100,0.000000,0.000000,0.000000
100,0.400000,0.000000,-0.000000,-4.877979,0.000000,-0.000000,0.253581,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.865179,0.000000,-0.000000,0.198682,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521700,0.521700,0.521700,0.521700,0.000000,-0.000000,-10.269619,0.000000,0.000000,0.000000
101,0.404000,0.000000,-0.000000,-4.876972,0.000000,-0.000000,0.251762,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.864523,0.000000,-0.000000,0.196795,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521573,0.521573,0.521573,0.521573,0.000000,-0.000000,-10.267131,0.000000,0.000000,0.000000
102,0.408000,0.000000,-0.000000,-4.875973,0.000000,-0.000000,0.249954,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.863871,0.000000,-0.000000,0.194920,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521446,0.521446,0.521446,0.521446,0.000000,0.000000,-10.264640,0.000000,0.000000,0.000000
103,0.412000,0.000000,-0.000000,-4.874980,0.000000,-0.000000,0.248155,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.863222,0.000000,-0.000000,0.193056,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521321,0.521321,0.521321,0.521321,0.000000,0.000000,-10.262146,0.000000,0.000000,0.000000
104,0.416000,0.000000,-0.000000,-4.873994,0.000000,-0.000000,0.246366,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.862576,0.000000,-0.000000,0.191203,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521196,0.521196,0.521196,0.521196,0.000000,0.000000,-10.259652,0.000000,0.000000,0.000000
105,0.420000,0.000000,-0.000000,-4.873016,0.000000,-0.000000,0.244588,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.861932,0.000000,-0.000000,0.189362,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.521072,0.521072,0.521072,0.521072,0.000000,0.000000,-10.257158,0.000000,0.000000,0.000000
106,0.424000,0.000000,-0.000000,-4.872045,0.000000,-0.000000,0.242819,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.861291,0.000000,-0.000000,0.187532,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520949,0.520949,0.520949,0.520949,0.000000,-0.000000,-10.254667,0.000000,0.000000,0.000000
107,0.428000,0.000000,-0.000000,-4.871080,0.000000,-0.000000,0.241060,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.860653,0.000000,-0.000000,0.185713,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520827,0.520827,0.520827,0.520827,0.000000,-0.000000,-10.252178,0.000000,0.000000,0.000000
108,0.432000,0.000000,-0.000000,-4.870123,0.000000,-0.000000,0.239311,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.860018,0.000000,-0.000000,0.183906,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520705,0.520705,0.520705,0.520705,0.000000,-0.000000,-10.249694,0.000000,0.000000,0.000000
109,0.436000,0.000000,-0.000000,-4.869173,0.000000,-0.000000,0.237572,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.859387,0.000000,-0.000000,0.182110,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520584,0.520584,0.520584,0.520584,0.000000,0.000000,-10.247214,0.000000,0.000000,0.000000
110,0.440000,0.000000,-0.000000,-4.868230,0.000000,-0.000000,0.235843,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.858758,0.000000,-0.000000,0.180325,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520464,0.520464,0.520464,0.520464,0.000000,-0.000000,-10.244741,0.000000,0.000000,0.000000
111,0.444000,0.000000,-0.000000,-4.867293,0.000000,-0.000000,0.234124,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.858134,0.000000,-0.000000,0.178551,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520345,0.520345,0.520345,0.520345,0.000000,-0.000000,-10.242274,0.000000,0.000000,0.000000
112,0.448000,0.000000,-0.000000,-4.866364,0.000000,-0.000000,0.232415,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.857512,0.000000,-0.000000,0.176789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520227,0.520227,0.520227,0.520227,0.000000,0.000000,-10.239816,0.000000,0.000000,0.000000
113,0.452000,0.000000,-0.000000,-4.865441,0.000000,-0.000000,0.230715,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.856894,0.000000,-0.000000,0.175038,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520109,0.520109,0.520109,0.520109,0.000000,0.000000,-10.237364,0.000000,0.000000,0.000000
114,0.456000,0.000000,-0.000000,-4.864524,0.000000,-0.000000,0.229025,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.856280,0.000000,-0.000000,0.173297,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.519992,0.519992,0.519992,0.519992,0.000000,-0.000000,-10.234921,0.000000,0.000000,0.000000
115,0.460000,0.000000,-0.000000,-4.863615,0.000000,-0.000000,0.227345,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.855669,0.000000,-0.000000,0.171568,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.519876,0.519876,0.519876,0.519876,0.000000,-0.000000,-10.232489,0.000000,0.000000,0.000000
116,0.464000,0.000000,-0.000000,-4.862712,0.000000,-0.000000,0.225674,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.855062,0.000000,-0.000000,0.169849,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.519761,0.519761,0.519761,0.519761,0.000000,-0.000000,-10.230065,0.000000,0.000000,0.000000
117,0.468000,0.000000,-0.000000,-4.861816,0.000000,-0.000000,0.224013,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.854459,0.000000,-0.000000,0.168142,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.519646,0.519646,0.519646,0.519646,0.000000,-0.000000,-10.227652,0.000000,0.000000,0.000000
118,0.472000,0.000000,-0.000000,-4.860927,0.000000,-0.000000,0.222362,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.853860,0.000000,-0.000000,0.166445,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.519532,0.519532,0.519532,0.519532,0.000000,0.000000,-10.225249,0.000000,0.000000,0.000000
119,0.476000,0.000000,-0.000000,-4.860044,0.000000,-0.000000,0.220720,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.853264,0.000000,-0.000000,0.164759,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.519419,0.519419,0.519419,0.519419,0.000000,0.000000,-10.222857,0.000000,0.000000,0.000000
120,0.480000,0.000000,-0.000000,-4.859168,0.000000,-0.000000,0.219087,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.852673,0.000000,-0.000000,0.163084,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.519307,0.519307,0.519307,0.519307,0.000000,-0.000000,-10.220476,0.000000,0.000000,0.000000
121,0.484000,0.000000,-0.000000,-4.858298,0.000000,-0.000000,0.217464,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.852084,0.000000,-0.000000,0.161420,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.519195,0.519195,0.519195,0.519195,0.000000,-0.000000,-10.218106,0.000000,0.000000,0.000000
122,0.488000,0.000000,-0.000000,-4.857434,0.000000,-0.000000,0.215851,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.851500,0.000000,-0.000000,0.159766,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.519084,0.519084,0.519084,0.519084,0.000000,0.000000,-10.215749,0.000000,0.000000,0.000000
123,0.492000,0.000000,-0.000000,-4.856577,0.000000,-0.000000,0.214246,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.850920,0.000000,-0.000000,0.158122,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.518973,0.518973,0.518973,0.518973,0.000000,0.000000,-10.213403,0.000000,0.000000,0.000000
124,0.496000,0.000000,-0.000000,-4.855727,0.000000,-0.000000,0.212651,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.850343,0.000000,-0.000000,0.156490,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.518864,0.518864,0.518864,0.518864,0.000000,-0.000000,-10.211068,0.000000,0.000000,0.000000
125,0.500000,0.000000,-0.000000,-4.854883,0.000000,-0.000000,0.211066,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.849771,0.000000,-0.000000,0.154867,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.518755,0.518755,0.518755,0.518755,0.000000,0.000000,-10.208747,0.000000,0.000000,0.000000
126,0.504000,0.000000,-0.000000,-4.854045,0.000000,-0.000000,0.209489,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.849202,0.000000,-0.000000,0.153255,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.518647,0.518647,0.518647,0.518647,0.000000,0.000000,-10.206437,0.000000,0.000000,0.000000
127,0.508000,0.000000,-0.000000,-4.853213,0.000000,-0.000000,0.207922,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.848637,0.000000,-0.000000,0.151653,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.518539,0.518539,0.518539,0.518539,0.000000,-0.000000,-10.204141,0.000000,0.000000,0.000000
128,0.512000,0.000000,-0.000000,-4.852387,0.000000,-0.000000,0.206363,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.848076,0.000000,-0.000000,0.150062,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.518432,0.518432,0.518432,0.518432,0.000000,-0.000000,-10.201857,0.000000,0.000000,0.000000
129,0.516000,0.000000,-0.000000,-4.851568,0.000000,-0.000000,0.204814,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.847519,0.000000,-0.000000,0.148481,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.518326,0.518326,0.518326,0.518326,0.000000,0.000000,-10.199585,0.000000,0.000000,0.000000
130,0.520000,0.000000,-0.000000,-4.850755,0.000000,-0.000000,0.203274,0.707107,0.707107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-4.846966,0.000000,-0.000000,0.146909,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.518220,0.518220,0.518220,0.518220,0.000000,0.000000,-10.197326,0.000000,0.000000,0.000000
